tract_id,year,hd,median_rent,low_quart_rent,upper_quart_rent,nonwhite_nonasian_pct,white_alone,black_alone,asian_alone,hispanic,total_pop
5,2013,False,1730.0167944916757,1405.7368755798088,2000.4002168738516,12.709706643561454,2663.245994310186,130.70066766036325,205.37822418563883,323.4859271682508,3286.3037895658927
5,2014,False,1756.598502973211,1437.9809566210024,2000.686968626571,11.798883782280761,2796.746094351867,128.37692548485938,183.7808283889899,376.96597839531023,3379.2394592644414
5,2015,False,1798.372264556121,1501.8753722270485,2241.5793690352,14.220470498488675,2867.093402897124,156.55814928293694,151.1421758395154,511.11369252274744,3518.596565260319
5,2016,False,1883.54408879322,1613.2188611405436,2423.6315904294606,12.607737396422324,2907.9136028903595,110.32442109074327,148.25318772057653,536.8745324161137,3497.0679320594936
5,2017,False,1951.0528329850204,1676.0848056594623,2446.070702847872,11.931759512862467,3077.692588750004,177.93958107818617,129.69100293982774,512.0711720407635,3641.9299102021614
5,2018,False,2086.4271937931553,1730.6296063115296,2518.6858815319792,14.680834180885206,2950.0027649086915,163.44992357339652,83.54996963457234,588.3581955546397,3555.534920459373
5,2019,False,2126.94402224652,1734.8327400092166,2540.669816019814,15.17199073711976,2661.1209386664123,259.21681911103224,260.01798950850207,467.2374994115671,3443.601887582161
5,2020,False,2049.0,1738.0,2609.0,13.401136703559677,2417.0,233.0,478.0,220.0,3343.0
5,2021,False,2108.0,1738.0,2708.0,20.631209818819404,2357.0,440.0,359.0,342.0,3422.0
5,2022,False,2339.0,1905.0,2878.0,21.202003338898162,2242.0,427.0,590.0,383.0,3594.0
5,2023,False,2292.0,1854.0,3051.0,21.80515759312321,2165.0,421.0,564.0,366.0,3490.0
6,2000,False,921.2496477495879,636.392211522907,895.615737484768,10.882448913736875,2636.2139197317883,123.92957918159664,86.73696384206414,197.17133843060583,3055.4597274987027
6,2009,False,1229.4436447191983,1038.8005087580532,1485.529524737969,9.011829014062666,2493.9342256765813,108.74726035445929,361.31691208295524,236.10891991853714,3138.0465249717236
6,2010,False,1310.2706061297226,1086.358253156497,1624.293794037022,10.153943438707051,2564.239193940924,122.50924739339176,307.4922879970333,256.14824959855423,3196.2799390965624
6,2011,False,1418.2222958791149,1132.552415558801,1732.9547406207316,9.938609594974455,2753.157705309217,148.3794131711793,180.81244522897168,192.60263162979413,3257.744675430271
6,2012,False,1499.3302699562582,1292.6331914697394,1795.7006994573421,8.508144618863529,2608.0149000376896,111.90676531079316,205.00823990565004,186.90492699752122,3074.615907858527
6,2013,False,1552.0000000005577,1307.0000000004532,1819.0000000006448,8.415841584160875,2615.6646456732396,104.78626012808947,153.68651485453887,295.397457122972,3023.8320779817636
6,2014,False,1649.000000000566,1365.000000000463,1906.0000000006448,8.754425490828908,2670.552686692751,117.75979709631942,158.6763367653853,289.4096708299712,3100.6753354090292
6,2015,False,1690.0000000005793,1400.000000000484,1931.0000000007224,8.375378405654493,2554.7888183608807,123.74758338936395,163.66615867622602,307.37302970913123,2966.9481081981053
6,2016,False,1712.000000000607,1401.0000000005205,1975.0000000007817,8.768472906406243,2606.6829662338273,102.79033136373492,165.66208744056772,399.18575286893497,3038.8015437144513
6,2017,False,1742.0000000006287,1407.0000000005405,2105.0000000007885,9.496359223302342,2854.803792537874,119.99175310144139,127.99120330817274,490.9662564399544,3295.773485185625
6,2018,False,1895.0000000006728,1540.0000000005582,2435.000000000812,7.861168792646885,2984.7948583976004,105.99271523960999,120.99168437723655,491.96618771583945,3370.768330873922
6,2019,False,1872.000000000686,1511.0000000005593,2394.0000000008195,9.540636042405797,2965.7961641564016,120.99168437732907,105.9927152396615,583.9598650934761,3395.766612769978
6,2020,False,2077.0,1616.0,2698.0,16.39664804469274,2893.085599541664,169.94628608226776,98.96871954202652,655.792727470398,3578.8688480854034
6,2021,False,2254.0,1766.0,2823.0,20.856075840275782,2625.0,225.0,130.0,582.0,3481.0
6,2022,False,2250.0,1778.0,3138.0,20.98108747044917,2557.0,192.0,117.0,522.0,3384.0
6,2023,False,2238.0,1746.0,3194.0,23.520881670533644,2510.0,162.0,127.0,491.0,3448.0
7,2000,False,876.1905745026888,667.6677890305873,869.2538521278184,16.35360450791842,3923.5010795294074,612.7804891021224,187.61751628515776,358.5401616760064,4914.878365803277
7,2009,False,1359.6030965789105,1156.638241262408,1573.3929337456357,16.630401769304694,4254.614904034999,589.6803504506825,197.67864625144284,194.8816359504126,5340.428219368798
7,2010,False,1414.4667462205869,1224.1730991105512,1737.4973549917238,11.851062427254549,3924.878178528739,384.7019418815589,272.5379523372009,139.8016288197145,4761.731957803799
7,2011,False,1434.2296825067056,1265.627924324761,1810.1491123148467,14.363263686295006,3671.2153773643095,506.4310877083117,242.3768267718442,214.1162817006243,4569.992240012347
7,2012,False,1437.56153102285,1265.0527349468935,1851.1640553794105,11.700054163858422,3621.7693323701606,354.3018361366958,318.4862239371505,265.7090253020906,4462.3533106342475
7,2013,False,1496.0175068750116,1209.0133463190637,2000.9962050609859,10.247721178964785,3736.6385353853093,293.4677701743833,262.64997043374274,424.7876920415959,4455.918622181814
